reporting_period,registrant_cik,registrant_name,series_name,series_id,series_category_name,class_name,class_id,investment_advisor,class_ticker_symbol,sub_advisor
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Class III,C000013078,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCSXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Select Class,C000013079,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTUXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Select Class,C000013079,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTUXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Select Class,C000013079,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTUXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Select Class,C000013079,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTUXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Class IV,C000056568,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTVXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Class IV,C000056568,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTVXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Class IV,C000056568,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTVXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Class IV,C000056568,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTVXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Institutional Class,C000141703,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FRBXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Institutional Class,C000141703,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FRBXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Institutional Class,C000141703,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FRBXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Treasury Portfolio,S000004819,Exempt Government,Institutional Class,C000141703,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FRBXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Class I,C000013039,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FIGXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Class I,C000013039,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FIGXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Class I,C000013039,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FIGXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Class I,C000013039,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FIGXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Class II,C000013080,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCVXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Class II,C000013080,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCVXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Class II,C000013080,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCVXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Class II,C000013080,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCVXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Class III,C000013081,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCGXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Class III,C000013081,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCGXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Class III,C000013081,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCGXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Class III,C000013081,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCGXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Select Class,C000013082,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FGEXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Select Class,C000013082,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FGEXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Select Class,C000013082,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FGEXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Select Class,C000013082,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FGEXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Institutional Class,C000141704,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FRGXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Institutional Class,C000141704,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FRGXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Institutional Class,C000141704,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FRGXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Government Portfolio,S000004820,Exempt Government,Institutional Class,C000141704,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FRGXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class I,C000013040,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FIDXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class I,C000013040,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FIDXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class I,C000013040,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FIDXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class I,C000013040,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FIDXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED.
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class II,C000013083,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDOXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class II,C000013083,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDOXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class II,C000013083,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDOXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class II,C000013083,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDOXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED.
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class III,C000013084,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCDXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class III,C000013084,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCDXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class III,C000013084,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCDXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class III,C000013084,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCDXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED.
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Select Class,C000013085,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDIXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Select Class,C000013085,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDIXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Select Class,C000013085,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDIXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Select Class,C000013085,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDIXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED.
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class IV,C000056569,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDVXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class IV,C000056569,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDVXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class IV,C000056569,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDVXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Class IV,C000056569,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDVXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED.
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Institutional Class,C000056570,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FIPXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Institutional Class,C000056570,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FIPXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Institutional Class,C000056570,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FIPXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Prime Money Market Portfolio,S000004821,Prime,Institutional Class,C000056570,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FIPXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED.
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Class I,C000013041,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FMPXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Class I,C000013041,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FMPXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Class I,C000013041,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FMPXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Class I,C000013041,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FMPXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Class II,C000013086,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCIXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Class II,C000013086,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCIXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Class II,C000013086,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCIXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Class II,C000013086,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCIXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Class III,C000013087,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCOXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Class III,C000013087,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCOXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Class III,C000013087,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCOXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Class III,C000013087,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FCOXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Select Class,C000013088,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FMYXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Select Class,C000013088,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FMYXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Select Class,C000013088,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FMYXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Select Class,C000013088,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FMYXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Institutional Class,C000056571,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNSXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Institutional Class,C000056571,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNSXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Institutional Class,C000056571,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNSXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Money Market Portfolio,S000004822,Prime,Institutional Class,C000056571,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNSXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Class I,C000013042,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTCXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Class I,C000013042,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTCXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Class I,C000013042,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTCXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Class I,C000013042,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTCXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Class II,C000013089,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FEXXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Class II,C000013089,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FEXXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Class II,C000013089,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FEXXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Class II,C000013089,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FEXXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Class III,C000013090,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FETXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Class III,C000013090,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FETXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Class III,C000013090,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FETXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Class III,C000013090,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FETXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Select Class,C000013091,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FSXXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Select Class,C000013091,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FSXXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Select Class,C000013091,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FSXXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,356173,Fidelity Colchester Street Trust,Tax-Exempt Portfolio,S000004823,Other Tax Exempt,Select Class,C000013091,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FSXXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,1048702,NATIONWIDE MUTUAL FUNDS,Nationwide Government Money Market Fund,S000005013,Exempt Government,Class R6,C000013648,Nationwide Fund Advisors,GMIXX,Federated Investment Management Co.
